pu,do,osrm_distance_m,osrm_duration_s
181,20,30947.7,2360.9
181,21,8796.5,794.2
181,22,8768.9,751.4
181,23,22057.9,1487.0
181,24,18472.6,1730.3
181,25,4069.5,484.8
182,1,44235.9,2537.7
182,2,32107.6,2228.0
182,3,4265.5,581.3
182,4,19459.8,1606.6
182,5,60477.3,3525.3
182,6,42621.8,2819.8
182,7,13175.8,1116.9
182,8,12957.1,1079.3
182,9,15431.7,1024.3
182,10,22786.4,1498.0
182,11,40426.2,2722.6
182,12,33325.0,2288.9
182,13,25441.5,1961.1
182,14,38253.4,2550.3
182,15,10716.2,712.2
182,16,14510.3,964.8
182,17,25361.8,1934.1
182,18,6135.5,655.4
182,19,20974.7,1244.3
182,20,4458.6,540.9
182,21,37824.6,2723.4
182,22,39334.2,2695.5
182,23,49410.8,3036.8
182,24,14526.5,1050.8
182,25,27719.8,2067.6
183,1,48620.4,2692.8
183,2,31706.0,2084.5
183,3,3591.6,407.4
183,4,22738.6,1654.5
183,5,64861.7,3680.4
183,6,45111.9,2741.8
183,7,16454.6,1164.8
183,8,16235.9,1127.2
183,9,13924.4,875.0
183,10,22384.7,1354.5
183,11,42916.3,2644.6
183,12,35815.1,2210.9
183,13,28817.0,2042.1
183,14,40743.5,2472.3
183,15,9209.0,562.9
183,16,13003.1,815.5
183,17,24879.1,1795.5
183,18,8581.9,818.8
183,19,19467.5,1095.0
183,20,6192.6,716.8
183,21,37422.9,2579.9
183,22,37788.3,2577.4
183,23,53795.2,3191.9
183,24,18910.9,1205.9
183,25,30209.9,1989.6
184,1,51898.1,2918.8
184,2,35612.4,2308.0
184,3,4903.7,470.4
184,4,26016.3,1880.5
184,5,68139.4,3906.4
184,6,49018.4,2965.3
184,7,19732.2,1390.8
184,8,19513.5,1353.2
184,9,17202.1,1101.0
184,10,26291.2,1578.0
184,11,46822.8,2868.1
184,12,39721.6,2434.4
184,13,32094.7,2268.1
184,14,44650.0,2695.8
184,15,12486.6,788.9
184,16,16280.7,1041.5
184,17,28785.6,2019.0
184,18,10161.9,905.1
184,19,22745.1,1321.0
184,20,8005.8,776.6
184,21,41329.4,2803.4
184,22,41694.8,2800.9
184,23,57072.9,3417.9
184,24,22188.6,1431.9
184,25,34116.4,2213.1
185,1,44956.2,2682.7
185,2,32883.3,2281.3
185,3,1680.0,232.8
185,4,22113.7,1755.0
185,5,61197.5,3670.3
185,6,46289.3,2938.6
185,7,15829.6,1265.3
185,8,15610.9,1227.7
185,9,17144.9,1145.3
185,10,23562.1,1551.3
185,11,44093.6,2841.4
185,12,36992.4,2407.7
185,13,26161.8,2106.1
185,14,41920.9,2669.1
185,15,12429.4,833.2
185,16,16223.5,1085.8
185,17,26056.4,1992.3
185,18,5170.3,560.2
185,19,22687.9,1365.3
185,20,3025.6,366.2
185,21,38600.2,2776.7
185,22,38965.7,2774.2
185,23,50131.0,3181.8
185,24,15246.7,1195.8
185,25,31387.2,2186.4
186,1,23231.1,1758.4
186,2,25326.6,2162.3
186,3,24953.0,1849.4
186,4,3907.3,506.9
186,5,35278.9,2664.7
186,6,21834.1,1732.6
186,7,8530.6,894.4
186,8,9193.5,861.0
186,9,20353.8,1387.2
186,10,23187.0,1517.1
186,11,19638.5,1635.4
186,12,12513.5,1193.2
186,13,5141.5,659.3
186,14,17465.7,1463.1
186,15,24120.7,1589.7
186,16,23279.1,1569.0
186,17,9815.9,1170.3
186,18,19944.2,1515.1
186,19,26148.7,1710.4
186,20,19728.9,1477.9
186,21,18668.8,1675.8
186,22,18546.5,1608.3
186,23,27860.0,2039.2
186,24,7548.6,795.1
186,25,8316.9,1029.1
187,1,15365.0,1169.0
187,2,43433.6,2796.0
187,3,49525.8,3216.5
187,4,24221.5,1878.1
187,5,11581.1,998.1
187,6,10201.4,721.4
187,7,41237.6,2612.2
187,8,41250.9,2616.2
187,9,47112.0,2897.9
187,10,43796.3,2679.1
187,11,17697.6,1174.8
187,12,25473.3,1546.9
187,13,22469.8,1596.3
187,14,15744.6,1025.5
187,15,49588.7,3078.1
187,16,50037.2,3079.7
187,17,30576.0,2002.0
187,18,44517.0,2882.2
187,19,52906.8,3221.1
187,20,44301.7,2845.0
187,21,19288.0,1343.2
187,22,18265.3,1231.3
187,23,4162.1,378.2
187,24,31514.7,2445.4
187,25,25355.5,1636.6
188,1,32823.4,2441.2
188,2,16415.6,1419.0
188,3,32910.5,2376.8
188,4,11460.8,1160.2
188,5,28283.1,2266.7
188,6,13425.6,1147.1
188,7,18984.6,1533.6
188,8,18997.8,1537.6
188,9,20713.3,1676.4
188,10,16491.1,1309.4
188,11,10878.4,904.4
188,12,9765.3,776.3
188,13,10921.5,907.7
188,14,9056.7,862.7
188,15,26247.7,1893.0
188,16,24760.1,1825.1
188,17,3843.8,603.8
188,18,32544.1,2466.1
188,19,23063.3,1776.4
188,20,32425.0,2415.4
188,21,9070.1,810.7
188,22,9042.4,767.9
188,23,21802.3,1645.7
188,24,22507.9,2025.8
188,25,5680.2,703.3
189,1,26710.4,2137.2
189,2,20012.8,1677.8
189,3,31035.4,2200.8
189,4,8497.9,877.7
189,5,29857.8,2266.4
189,6,15000.3,1146.8
189,7,16021.7,1251.1
189,8,16034.9,1255.1
189,9,21896.0,1536.8
189,10,20088.3,1568.2
189,11,12410.2,1003.3
189,12,7049.0,646.6
189,13,8205.3,778.0
189,14,10631.9,877.3
189,15,24372.7,1717.0
189,16,24821.2,1718.6
189,17,3315.4,439.5
189,18,29581.2,2183.6
189,19,27690.8,1860.0
189,20,29462.2,2132.9
189,21,10601.8,909.6
189,22,10574.2,866.8
189,23,23376.9,1645.4
189,24,20427.4,1773.2
189,25,2484.6,389.1
190,1,28313.4,2238.3
190,2,18165.8,1521.0
190,3,32563.8,2284.6
190,4,10026.3,961.5
190,5,27564.8,2150.6
190,6,12707.4,1031.0
190,7,17550.0,1334.9
190,8,17563.2,1338.9
190,9,23424.3,1620.6
190,10,18241.3,1411.4
190,11,10176.3,817.4
190,12,9047.0,660.2
190,13,10203.3,791.6
190,14,8338.5,746.6
190,15,25901.0,1800.8
190,16,26349.6,1802.4
190,17,4843.7,523.3
190,18,31109.5,2267.4
190,19,23876.5,1853.8
190,20,30990.5,2216.7
190,21,8367.9,723.7
190,22,8340.3,680.9
190,23,21084.0,1529.6
190,24,21955.7,1857.0
190,25,4087.6,490.2
191,1,47332.1,3100.8
191,2,21434.5,1489.9
191,3,20986.6,1239.8
191,4,26431.2,1663.6
191,5,57579.8,3619.9
191,6,42722.3,2500.3
191,7,20335.5,1311.4
191,8,20580.0,1242.9
191,9,7922.3,506.6
191,10,9012.4,723.7
191,11,36164.3,2100.1
191,12,33425.5,1969.4
191,13,28844.0,2027.9
191,14,38353.9,2230.8
191,15,10283.2,529.7
191,16,6820.1,422.0
191,17,21313.1,1538.9
191,18,25410.4,1471.1
191,19,3981.7,318.3
191,20,23520.4,1363.0
191,21,34386.2,2069.8
191,22,31778.5,2099.9
191,23,51098.9,2998.9
191,24,32328.8,1843.4
191,25,27820.3,1748.1
192,1,39308.7,2687.9
192,2,19086.2,1481.4
192,3,16977.4,1186.8
192,4,18407.8,1250.7
192,5,49556.4,3207.0
192,6,34698.9,2087.4
192,7,12312.2,898.5
192,8,12556.7,830.0
192,9,3376.7,326.0
192,10,9765.0,751.4
192,11,32503.3,1990.2
192,12,25402.1,1556.5
192,13,20820.7,1615.0
192,14,30330.5,1817.9
192,15,10570.5,632.6
192,16,7107.4,524.9
192,17,14466.1,1141.1
192,18,20521.3,1416.9
192,19,9977.0,666.3
192,20,18631.3,1308.8
192,21,27030.1,2002.6
192,22,31411.3,1963.1
192,23,43075.6,2586.0
192,24,20699.2,1464.6
192,25,19796.9,1335.2
193,1,32802.6,2259.4
193,2,22952.2,2026.1
193,3,18490.6,1498.8
193,4,8222.9,842.8
193,5,41702.4,3039.0
193,6,26844.9,1919.4
193,7,2920.7,342.8
193,8,2969.2,292.7
193,9,15097.1,1214.0
193,10,20716.8,1315.0
193,11,24649.3,1822.2
193,12,17548.1,1388.5
193,13,14301.3,1230.4
193,14,22476.5,1649.9
193,15,16653.3,1161.3
193,16,16306.8,1300.5
193,17,9584.8,1033.7
193,18,17538.1,1393.5
193,19,23985.6,1532.7
193,20,17419.1,1342.8
193,21,23679.6,1862.6
193,22,23557.3,1795.1
193,23,35221.6,2418.0
193,24,10328.0,968.4
193,25,11942.9,1167.2
194,1,37166.5,2557.5
194,2,32766.0,2226.7
194,3,13370.4,1077.2
194,4,12236.2,1033.4
194,5,51352.0,3504.1
194,6,36494.6,2384.5
194,7,7048.5,681.6
194,8,6829.8,644.0
194,9,17825.4,1398.3
194,10,23444.7,1496.7
194,11,34298.9,2287.3
194,12,27197.7,1853.6
194,13,18314.6,1421.0
194,14,32126.2,2115.0
194,15,17429.0,1090.8
194,16,21223.1,1343.4
194,17,19234.5,1498.8
194,18,12417.9,971.9
194,19,27687.5,1622.9
194,20,12298.9,921.2
194,21,33329.2,2327.7
194,22,33206.9,2260.2
194,23,44871.2,2883.1
194,24,6516.1,599.8
194,25,21592.5,1632.3
195,1,27283.4,2046.1
195,2,24474.7,1976.7
195,3,35391.4,2391.9
195,4,9833.8,936.2
195,5,29618.1,2105.3
195,6,14760.7,985.7
195,7,20377.6,1442.2
195,8,20390.8,1446.2
195,9,26252.0,1727.9
195,10,29085.1,1857.8
195,11,12565.0,888.5
195,12,4225.3,381.2
195,13,5381.5,512.6
195,14,10392.3,716.2
195,15,28728.7,1908.1
195,16,29177.2,1909.7
195,17,9716.0,832.0
195,18,28589.0,2343.4
195,19,32046.8,2051.1
195,20,28373.7,2306.2
195,21,11595.4,928.9
195,22,11473.0,861.4
195,23,23137.3,1484.3
195,24,16967.9,1630.7
195,25,3640.0,434.4
196,1,35170.5,2573.8
196,2,13332.7,1293.3
196,3,19538.1,1409.4
196,4,14269.6,1136.6
196,5,45418.2,3092.9
196,6,30560.7,1973.3
196,7,9021.9,925.8
196,8,9035.1,929.8
196,9,9108.6,723.1
196,10,11941.8,853.0
196,11,28365.1,1876.1
196,12,21263.9,1442.4
196,13,16682.4,1500.9
196,14,26192.3,1703.8
196,15,12875.4,925.6
196,16,12033.8,904.9
196,17,10807.7,1056.2
196,18,23082.0,1639.5
196,19,14903.4,1046.3
196,20,21192.0,1531.4
196,21,21539.4,1770.5
196,22,21904.8,1768.0
196,23,38937.4,2471.9
196,24,17810.5,1522.8
196,25,15658.7,1221.1
197,1,37384.3,2951.1
197,2,10224.5,954.5
197,3,23283.7,1575.3
197,4,16483.4,1513.9
197,5,47224.7,3203.7
197,6,32367.2,2084.1
197,7,16714.8,1255.2
197,8,16959.3,1186.7
197,9,9738.3,837.1
197,10,5388.1,504.0
197,11,25186.0,1619.1
197,12,22172.6,1721.2
197,13,19592.3,1847.8
197,14,21464.1,1807.6
197,15,16621.0,1091.5
197,16,12778.4,987.5
197,17,11567.3,974.7
197,18,26827.6,1805.4
197,19,13387.4,1009.4
197,20,24937.6,1697.3
197,21,19711.2,1547.1
197,22,20076.6,1544.6
197,23,40743.8,2582.7
197,24,25101.9,1821.3
197,25,14845.1,1437.6
198,1,30230.0,2337.1
198,2,14946.2,1356.5
198,3,24302.4,1704.5
198,4,9329.2,899.9
198,5,40491.4,2866.9
198,6,25633.9,1747.3
198,7,9950.0,924.7
198,8,9963.2,928.7
198,9,13872.9,1018.2
198,10,13055.8,1005.2
198,11,18483.9,1596.0
198,12,16337.1,1216.4
198,13,11742.0,1264.2
198,14,21265.5,1477.8
198,15,17639.7,1220.7
198,16,16798.1,1200.0
198,17,5270.1,610.2
198,18,23509.5,1857.2
198,19,17249.4,1226.6
198,20,23390.5,1806.5
198,21,16431.5,1472.3
198,22,16796.9,1469.8
198,23,34010.5,2245.9
198,24,16417.9,1491.5
198,25,10731.8,995.1
199,1,46591.6,2796.3
199,2,35533.5,2462.1
199,3,10402.2,1012.7
199,4,16100.1,1406.7
199,5,54119.6,3739.5
199,6,39262.1,2619.9
199,7,9816.0,917.0
199,8,9597.3,879.4
199,9,19176.3,1338.4
199,10,26212.3,1732.1
199,11,37066.5,2522.7
199,12,29965.3,2089.0
199,13,22178.5,1794.3
199,14,34893.7,2350.4
199,15,14460.8,1026.3
199,16,18254.9,1278.9
199,17,22002.0,1734.2
199,18,9106.0,929.1
199,19,24719.3,1558.4
199,20,7429.1,807.2
199,21,36096.8,2563.1
199,22,35974.5,2495.6
199,23,47638.8,3118.5
199,24,10379.9,973.1
199,25,24360.1,1867.7
200,1,44553.8,2544.2
200,2,43844.7,2848.8
200,3,9706.4,786.5
200,4,22452.1,1654.6
200,5,60795.1,3531.8
200,6,40350.9,2831.1
200,7,18127.2,1303.7
200,8,17908.5,1266.1
200,9,27677.2,1670.7
200,10,34523.4,2118.8
200,11,38155.3,2733.9
200,12,31030.4,2291.7
200,13,23658.3,1757.8
200,14,35982.5,2561.6
200,15,22961.8,1358.6
200,16,26755.8,1611.2
200,17,30313.2,2120.9
200,18,5449.1,484.5
200,19,33220.2,1890.7
200,20,6347.9,560.5
200,21,37185.6,2774.3
200,22,37063.3,2706.8
200,23,49728.6,3043.3
200,24,12743.3,847.5
200,25,27606.6,2242.2
176,26,16749.8,1485.5
176,27,31206.7,2414.4
176,28,43109.5,2947.7
176,29,19812.8,1545.7
176,30,37038.1,3051.3
176,31,52661.6,3770.8
176,32,51488.2,3567.3
176,33,22035.3,1670.9
176,34,25544.7,1954.7
176,35,24221.4,2148.8
176,36,29866.4,2298.1
176,37,29519.0,2264.5
176,38,46724.6,3144.5
176,39,26079.1,2229.3
176,40,20561.1,1655.1
176,41,40042.4,3069.5
176,42,41599.8,3153.6
176,43,34700.3,2883.5
176,44,19295.0,1403.7
176,45,25682.3,1983.9
176,46,56871.7,4044.5
176,47,44669.0,3399.5
176,48,31234.5,2556.6
176,49,27608.6,2081.3
176,50,30472.3,2495.5
177,26,11350.6,1074.4
177,27,16992.8,1443.8
177,28,11585.9,926.6
177,29,13331.4,1077.5
177,30,14491.9,1490.4
177,31,31174.7,2223.6
177,32,30001.4,2020.1
177,33,8707.7,986.5
177,34,6804.0,725.5
177,35,1945.3,262.6
177,36,4058.2,446.2
177,37,3019.5,316.8
177,38,19845.6,1455.6
177,39,5171.3,642.1
177,40,8504.6,1028.4
177,41,20166.7,1742.6
177,42,20805.3,1796.0
177,43,17666.2,1648.1
177,44,48041.9,3225.3
177,45,10317.9,1113.2
177,46,32157.7,2307.4
177,47,29497.0,1886.9
177,48,17096.9,1489.1
177,49,4963.4,572.3
177,50,17988.5,1552.0
178,26,3146.2,409.5
178,27,14730.6,1282.7
178,28,22332.8,1702.6
178,29,5216.6,440.9
178,30,20562.0,1919.6
178,31,37445.2,2900.2
178,32,36271.9,2696.7
178,33,9904.8,839.3
178,34,10551.3,1014.3
178,35,10285.1,835.6
178,36,15296.4,1300.9
178,37,14257.8,1171.5
178,38,26896.3,1927.9
178,39,9574.0,827.4
178,40,7827.0,705.1
178,41,27912.0,2237.9
178,42,29469.3,2322.0
178,43,22569.9,2051.9
178,44,41540.6,2582.8
178,45,13551.8,1152.3
178,46,42904.6,3083.4
178,47,34337.3,2556.4
178,48,19104.0,1725.0
178,49,9530.0,937.4
178,50,18341.9,1663.9
179,26,22858.4,1806.0
179,27,39059.8,2536.4
179,28,14629.8,964.1
179,29,24237.1,2099.4
179,30,29761.6,2128.0
179,31,16151.1,1348.8
179,32,14977.7,1145.3
179,33,13333.8,1246.7
179,34,10762.7,1040.5
179,35,15180.3,1458.6
179,36,11601.5,997.1
179,37,10811.6,1101.1
179,38,22889.5,1493.1
179,39,29383.8,1792.6
179,40,16757.2,1397.6
179,41,8261.1,768.8
179,42,8899.7,822.2
179,43,8805.1,844.1
179,44,59323.0,3600.8
179,45,13639.8,1167.2
179,46,21769.0,1703.3
179,47,13043.2,1005.0
179,48,8332.9,695.7
179,49,11490.3,1119.2
179,50,9104.6,800.7
180,26,15797.9,1320.9
180,27,18246.5,1393.6
180,28,6755.5,733.4
180,29,17072.9,1162.4
180,30,8716.6,930.8
180,31,28484.9,2087.2
180,32,27311.6,1883.7
180,33,19301.8,1499.9
180,34,12549.7,1274.1
180,35,7850.6,631.4
180,36,8523.0,870.8
180,37,8259.6,792.6
180,38,13241.3,953.6
180,39,8570.5,649.8
180,40,17224.0,1365.7
180,41,25831.2,1866.4
180,42,26469.7,1919.8
180,43,20861.2,1828.3
180,44,58409.0,3440.5
180,45,15773.3,1598.7
180,46,29467.9,2171.0
180,47,26807.2,1750.5
180,48,20381.4,1672.2
180,49,11232.2,1142.1
180,50,21273.0,1735.1
181,26,6305.8,620.5
181,27,19718.3,1724.5
181,28,17783.8,1581.7
181,29,11299.3,950.1
181,30,22261.9,1998.9
181,31,31547.7,2511.6
181,32,30374.4,2308.1
181,33,4893.2,484.2
181,34,4653.8,625.7
181,35,7031.4,811.8
181,36,7989.0,995.0
181,37,6775.7,913.6
181,38,26290.8,2000.9
181,39,10020.4,1040.6
181,40,2675.2,298.8
181,41,22915.6,1877.3
181,42,24473.0,1961.4
181,43,17573.6,1691.3
181,44,42822.6,2596.2
181,45,8540.2,797.2
181,46,35757.9,2785.3
181,47,28439.8,2167.8
181,48,14107.7,1364.4
181,49,3632.5,541.3
181,50,13345.5,1303.3
182,26,36965.8,2589.3
182,27,42997.4,2864.1
182,28,19821.9,1353.8
182,29,41823.9,2632.9
182,30,33699.2,2455.7
182,31,5040.0,685.8
182,32,3337.3,438.2
182,33,27441.2,2030.0
182,34,24870.1,1823.8
182,35,26991.1,1914.8
182,36,22968.0,1629.2
182,37,24345.6,1795.1
182,38,22502.4,1396.0
182,39,33321.4,2120.3
182,40,30864.7,2180.9
182,41,11521.6,978.9
182,42,9726.9,812.8
182,43,14392.9,1292.5
182,44,68652.0,3713.8
182,45,23307.1,1816.8
182,46,9728.2,1068.3
182,47,4640.2,384.4
182,48,19659.0,1294.3
182,49,25597.7,1902.5
182,50,18903.7,1245.9
183,26,39455.9,2511.3
183,27,42595.7,2720.6
183,28,19420.2,1210.3
183,29,41422.2,2489.4
183,30,33297.5,2312.2
183,31,6792.6,867.5
183,32,5578.9,555.6
183,33,29931.3,1952.0
183,34,27360.2,1745.8
183,35,26589.4,1771.3
183,36,22566.3,1485.7
183,37,23943.9,1651.6
183,38,20995.1,1246.7
183,39,32919.7,1976.8
183,40,33354.8,2102.9
183,41,14800.4,1026.8
183,42,14111.4,967.9
183,43,17671.7,1340.4
183,44,73036.5,3868.9
183,45,26585.9,1864.7
183,46,6116.3,715.1
183,47,9024.7,539.5
183,48,24043.5,1449.4
183,49,28087.8,1824.5
183,50,23288.2,1401.0
184,26,43362.4,2734.8
184,27,46502.2,2944.1
184,28,23326.7,1433.8
184,29,45328.7,2712.9
184,30,37204.0,2535.7
184,31,8605.8,927.3
184,32,6651.6,639.7
184,33,33837.7,2175.5
184,34,31266.7,1969.3
184,35,30495.9,1994.8
184,36,26472.8,1709.2
184,37,27850.4,1875.1
184,38,24272.8,1472.7
184,39,36826.2,2200.3
184,40,37261.2,2326.4
184,41,18078.1,1252.8
184,42,17389.0,1193.9
184,43,20949.4,1566.4
184,44,76314.2,4094.9
184,45,29863.5,2090.7
184,46,4644.4,533.6
184,47,12302.4,765.5
184,48,27321.1,1675.4
184,49,31994.3,2048.0
184,50,26565.9,1627.0
185,26,40633.2,2708.1
185,27,43773.1,2917.4
185,28,20597.6,1407.1
185,29,42599.5,2686.2
185,30,34474.9,2509.0
185,31,3625.6,516.9
185,32,1671.4,225.2
185,33,31108.6,2148.8
185,34,28537.6,1942.6
185,35,27766.8,1968.1
185,36,23743.7,1682.5
185,37,25121.2,1848.4
185,38,24215.6,1517.0
185,39,34097.1,2173.6
185,40,34532.1,2299.7
185,41,14175.4,1127.3
185,42,10447.1,957.8
185,43,19300.9,1438.0
185,44,69372.3,3858.8
185,45,25960.9,1965.2
185,46,7700.3,835.8
185,47,5360.5,529.4
185,48,20379.3,1439.3
185,49,29265.1,2021.3
185,50,19624.0,1390.9
186,26,16178.1,1502.1
186,27,30596.1,2676.9
186,28,18968.0,1310.9
186,29,21171.5,1831.7
186,30,26918.2,2390.0
186,31,21186.6,1741.3
186,32,23308.1,1640.6
186,33,7450.9,995.7
186,34,8362.2,1053.9
186,35,17012.6,1517.7
186,36,12797.9,1064.7
186,37,13333.1,1134.3
186,38,27227.7,1839.9
186,39,20238.5,1897.2
186,40,10053.2,1085.2
186,41,8914.0,944.7
186,42,12113.1,1072.9
186,43,6461.2,667.8
186,44,51875.3,2998.9
186,45,4975.9,701.1
186,46,28146.2,2216.4
186,47,17392.8,1279.4
186,48,2304.5,305.1
186,49,13915.3,1156.0
186,50,3196.1,375.4
187,26,19366.4,1359.4
187,27,33823.3,2288.3
187,28,45726.1,2821.6
187,29,22429.4,1419.6
187,30,39654.7,2925.2
187,31,45759.4,3108.4
187,32,47880.9,3007.7
187,33,24651.9,1544.8
187,34,28161.3,1828.6
187,35,26838.0,2022.7
187,36,32483.0,2172.0
187,37,32135.6,2138.4
187,38,49341.2,3018.4
187,39,28695.7,2103.2
187,40,23177.7,1529.0
187,41,33151.3,2609.5
187,42,35304.6,2715.9
187,43,30615.6,2406.4
187,44,24268.7,1486.8
187,45,22472.0,1670.1
187,46,56018.8,3631.1
187,47,41965.6,2646.5
187,48,27149.7,2079.5
187,49,30225.2,1955.2
187,50,26387.6,2018.4
188,26,6579.4,637.0
188,27,15463.6,1372.3
188,28,15575.5,1352.5
188,29,10515.1,883.5
188,30,18007.2,1646.7
188,31,33025.1,2566.1
188,32,31851.7,2362.6
188,33,8943.8,774.2
188,34,6131.2,680.2
188,35,4180.6,546.2
188,36,6860.0,863.3
188,37,5960.5,745.2
188,38,22036.0,1648.7
188,39,5765.6,688.4
188,40,6866.0,640.0
188,41,25135.1,1986.1
188,42,25773.7,2039.5
188,43,20297.9,1817.2
188,44,42567.0,2754.9
188,45,9078.8,1032.1
188,46,36147.4,2733.3
188,47,29917.2,2222.3
188,48,19728.6,1658.2
188,49,4355.7,574.3
188,50,17380.8,1598.8
189,26,8111.1,735.9
189,27,19060.8,1631.1
189,28,20510.2,1460.5
189,29,12046.9,982.4
189,30,21604.4,1905.5
189,31,30062.2,2283.6
189,32,28888.8,2080.1
189,33,3624.4,542.9
189,34,3168.3,397.7
189,35,6373.8,718.4
189,36,6503.5,767.0
189,37,5469.1,692.8
189,38,25633.2,1907.5
189,39,9362.8,947.2
189,40,3135.9,437.7
189,41,22172.2,1703.6
189,42,22810.8,1757.0
189,43,17335.0,1534.7
189,44,44141.6,2754.6
189,45,5883.2,717.9
189,46,34272.3,2557.3
189,47,26954.3,1939.8
189,48,16765.7,1375.7
189,49,2147.0,320.8
189,50,11771.7,1385.8
190,26,5877.2,550.0
190,27,17213.8,1474.3
190,28,16388.7,1429.9
190,29,9812.9,796.5
190,30,19757.4,1748.7
190,31,31590.5,2367.4
190,32,30417.1,2163.9
190,33,5227.5,644.0
190,34,4696.6,481.5
190,35,4993.8,623.6
190,36,8031.8,850.8
190,37,6997.4,776.6
190,38,23786.2,1750.7
190,39,7515.8,790.4
190,40,4440.5,492.6
190,41,23700.6,1787.4
190,42,24339.1,1840.8
190,43,18863.3,1618.5
190,44,41848.7,2638.8
190,45,7486.2,819.0
190,46,35800.7,2641.1
190,47,28482.6,2023.6
190,48,18294.0,1459.5
190,49,3675.3,404.6
190,50,16662.6,1482.7
191,26,28028.8,2113.1
191,27,32324.2,2126.0
191,28,7337.0,568.5
191,29,31150.7,1894.8
191,30,23026.0,1717.6
191,31,24120.4,1513.7
191,32,22947.0,1310.2
191,33,27541.6,1710.5
191,34,24970.6,1504.3
191,35,18623.6,1302.7
191,36,20176.7,1244.2
191,37,19082.2,1354.8
191,38,3287.8,291.8
191,39,22648.2,1382.2
191,40,30965.1,1861.4
191,41,26504.6,1683.4
191,42,27529.3,1605.4
191,43,26879.6,1811.3
191,44,71863.6,4108.1
191,45,26851.7,1722.7
191,46,23556.8,1562.7
191,47,22442.6,1177.0
191,48,26399.8,1655.2
191,49,25698.2,1583.0
191,50,27291.4,1718.1
192,26,29042.9,1856.9
192,27,29975.9,2117.5
192,28,4074.9,447.3
192,29,28802.4,1886.3
192,30,20677.8,1709.1
192,31,19231.3,1459.5
192,32,18058.0,1256.0
192,33,19518.3,1297.6
192,34,16947.2,1091.4
192,35,16196.7,1194.0
192,36,12153.3,831.3
192,37,13530.9,997.2
192,38,11504.7,818.0
192,39,20299.9,1373.7
192,40,22941.7,1448.5
192,41,18481.2,1270.5
192,42,19119.8,1323.9
192,43,18856.2,1398.4
192,44,63840.3,3695.2
192,45,18828.3,1309.8
192,46,20214.3,1543.3
192,47,17553.6,1122.8
192,48,18376.4,1242.3
192,49,17674.8,1170.1
192,50,19268.0,1305.2
193,26,21188.9,1688.9
193,27,27869.1,2548.6
193,28,16497.8,1108.8
193,29,22567.6,1982.3
193,30,24543.8,2253.8
193,31,18019.1,1493.5
193,32,16845.7,1290.0
193,33,11664.2,1129.6
193,34,9093.2,923.4
193,35,12821.6,1367.4
193,36,10423.5,928.5
193,37,9142.1,984.0
193,38,24757.5,1637.8
193,39,16047.5,1746.9
193,40,15087.7,1280.5
193,41,10129.1,913.5
193,42,10767.7,966.9
193,43,7235.5,729.9
193,44,57753.4,3486.6
193,45,12070.2,1053.0
193,46,23637.0,1848.0
193,47,14911.2,1149.7
193,48,6763.4,581.5
193,49,9820.8,1002.1
193,50,7535.0,686.5
194,26,30838.5,2154.0
194,27,43655.7,2862.8
194,28,19225.7,1290.5
194,29,32217.3,2447.4
194,30,34357.6,2454.4
194,31,12898.9,1071.9
194,32,11725.5,868.4
194,33,18769.8,1554.2
194,34,18742.9,1388.5
194,35,19776.2,1785.0
194,36,16197.4,1323.5
194,37,18888.3,1445.5
194,38,29215.2,1774.6
194,39,33979.7,2119.0
194,40,24737.4,1745.6
194,41,4298.0,405.7
194,42,4936.6,459.1
194,43,7169.3,719.3
194,44,68649.6,3750.8
194,45,16083.5,1243.6
194,46,18516.9,1426.4
194,47,9791.0,728.1
194,48,11159.2,890.1
194,49,19470.4,1467.2
194,50,11958.3,941.4
195,26,9104.6,755.2
195,27,23522.7,1930.0
195,28,24866.1,1651.6
195,29,14098.1,1084.8
195,30,26066.3,2204.4
195,31,34418.1,2474.7
195,32,33244.8,2271.2
195,33,3791.9,374.8
195,34,7301.3,658.6
195,35,12928.2,1109.3
195,36,11623.0,1002.0
195,37,11275.6,968.4
195,38,33125.8,2180.6
195,39,13824.7,1246.1
195,40,1764.9,273.2
195,41,21410.9,1777.7
195,42,22968.3,1861.8
195,43,16068.8,1591.7
195,44,43902.0,2593.5
195,45,7438.8,687.8
195,46,38628.3,2748.4
195,47,26037.5,2107.7
195,48,12603.0,1264.8
195,49,9365.2,785.2
195,50,11840.8,1203.7
196,26,24904.7,1742.8
196,27,24454.2,1983.8
196,28,7722.8,646.8
196,29,23280.6,1752.6
196,30,14924.3,1521.0
196,31,21792.0,1682.1
196,32,20618.7,1478.6
196,33,15380.1,1183.5
196,34,12809.0,977.3
196,35,10705.9,961.9
196,36,6384.6,701.9
196,37,8100.5,839.8
196,38,15982.5,1175.8
196,39,14778.2,1240.0
196,40,18803.5,1334.4
196,41,15172.5,1378.3
196,42,15811.0,1431.7
196,43,14718.0,1284.3
196,44,59702.0,3581.1
196,45,14690.1,1195.7
196,46,22775.0,1765.9
196,47,20114.3,1345.4
196,48,14238.2,1128.2
196,49,13536.6,1056.0
196,50,15129.8,1191.1
197,26,18283.0,1548.9
197,27,21345.9,1645.0
197,28,3990.2,453.4
197,29,20172.4,1413.8
197,30,11816.1,1182.2
197,31,25537.6,1848.0
197,32,24364.3,1644.5
197,33,16550.8,1512.3
197,34,13985.0,1263.9
